,popularity,budget,revenue,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
6258,0.94817,30000000,58405313,98,"['Comedy', 'Romance']",80,6.0,2005,33496898.6896348,65213228.4165803
6259,0.918476,20000000,7535331,100,"['Drama', 'Mystery']",88,6.1,2005,22331265.7930898,8413673.96999548
6260,0.906223,80000000,162944923,128,['Action'],197,6.2,2005,89325063.1723595,181938319.257378
6261,0.899944,88000000,105316267,118,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",451,5.4,2005,98257569.4895954,117592277.535651
6262,0.893879,30000000,18618284,108,['Drama'],82,6.9,2005,33496898.6896348,20788492.4307616
6263,0.887848,52000000,77944725,113,"['Mystery', 'Drama', 'Thriller', 'Crime']",280,6.0,2005,58061291.0620336,87030218.5572148
6264,0.885834,50000000,110803676,104,"['Action', 'Adventure', 'Comedy']",185,5.2,2005,55828164.4827247,123719316.98037
6265,0.869394,70000000,130358911,164,"['Drama', 'Action', 'History', 'Thriller']",382,6.7,2005,78159430.2758145,145553974.501937
6266,0.857834,19000000,144216468,122,"['Crime', 'Drama', 'Horror', 'Thriller']",323,6.2,2005,21214702.5034353,161026813.932432
6267,0.852969,6500000,24793509,92,"['Comedy', 'Drama']",341,7.1,2005,7257661.38275421,27683521.9711183
6268,0.839023,22000000,22400154,83,['Comedy'],118,4.8,2005,24564392.3723988,25011189.6390072
6269,0.835676,50000000,94000000,128,"['Drama', 'Thriller']",245,6.0,2005,55828164.4827247,104956949.227522
6271,0.82677,22000000,57479076,108,"['Drama', 'Thriller']",173,6.2,2005,24564392.3723988,64179026.1848606
6272,0.826568,50000000,42093706,130,"['Crime', 'Drama', 'Family']",143,6.6,2005,55828164.4827247,47000286.8451091
6273,0.824869,43000000,91974818,104,"['Drama', 'Horror', 'Mystery', 'Thriller']",289,6.3,2005,48012221.4551432,102695705.351453
6274,0.79295,12000000,10289,106,"['Drama', 'Action', 'Crime']",162,6.3,2005,13398759.4758539,11488.319687255
6275,0.786786,30000000,93772522,102,['Comedy'],80,5.1,2005,33496898.6896348,104702955.643518
6276,0.784909,7000000,54600000,93,"['Drama', 'History']",154,6.4,2005,7815943.02758145,60964355.6151353
6277,0.775677,30000000,76669806,136,['Drama'],272,7.3,2005,33496898.6896348,85606690.8045318
6278,0.773901,32000000,60740827,96,"['Drama', 'Thriller', 'Crime']",403,6.7,2005,35730025.2689438,67820977.6114545
6279,0.773231,19000000,108047131,90,"['Horror', 'Thriller', 'Drama']",293,6.0,2005,21214702.5034353,120641460.02709
6280,0.767076,100000000,202026112,90,['Comedy'],363,5.9,2005,111656328.965449,225574940.210827
6281,0.743639,45000000,50871113,103,"['Action', 'Crime']",279,6.5,2005,50245348.0344522,56800817.2796654
6282,0.738384,45000000,16809014,103,"['Comedy', 'Family']",52,5.5,2005,50245348.0344522,18768327.9676884
6283,0.737768,35000000,68915888,105,"['Comedy', 'Romance']",139,5.4,2005,39079715.1379072,76948950.6147406
6284,0.733587,169000,18564702,103,['Comedy'],73,6.5,2005,188699.195951609,20728664.7365753
6285,0.726858,35000000,30526509,122,"['Comedy', 'Crime', 'Drama', 'Thriller']",78,5.9,2005,39079715.1379072,34084779.3107075
6286,0.722961,2000000,5967038,120,"['Crime', 'Drama', 'Thriller', 'Action']",85,6.0,2005,2233126.57930898,6662575.57877337
6287,0.719502,55000000,223387299,98,"['Thriller', 'Drama', 'Mystery']",427,6.0,2005,61410980.9309971,249426057.438472
6288,0.718616,30000000,35294470,109,['Thriller'],160,5.9,2005,33496898.6896348,39408509.5298118
6290,0.709235,10000000,45742101,105,"['Comedy', 'Drama', 'Mystery', 'Romance']",182,6.7,2005,11165632.8965449,51073950.7682681
6291,0.707056,20000000,12482775,101,"['Comedy', 'Drama']",147,5.7,2005,22331265.7930898,13937808.3180168
6293,0.699883,1000000,27762648,99,"['Horror', 'Thriller']",126,5.8,2005,1116563.28965449,30998753.5803997
6294,0.694404,15000000,46770602,93,['Horror'],171,5.8,2005,16748449.3448174,52222337.228241
6297,0.681157,28000000,186438883,136,"['Drama', 'Music', 'Romance']",415,7.0,2005,31263772.1103258,208170812.521989
6299,0.665701,30000000,42886719,107,['Comedy'],192,6.5,2005,33496898.6896348,47885736.0491278
6300,0.664688,40000000,46442528,117,['Drama'],121,6.5,2005,44662531.5861797,51856021.8435509
6301,0.663860999999999,45000000,56070433,95,"['Romance', 'Comedy', 'Family']",102,5.8,2005,50245348.0344522,62606187.1228318
6302,0.663397999999999,4000000,866999,101,"['Adventure', 'Fantasy', 'Drama', 'Science Fiction', 'Family']",44,6.5,2005,4466253.15861797,968059.255567156
6303,0.661616,35000000,19294901,97,"['Horror', 'Comedy']",75,5.0,2005,39079715.1379072,21543978.1341177
6304,0.661473,50000000,8342132,99,"['Mystery', 'Thriller', 'Drama']",162,6.4,2005,55828164.4827247,9314518.34865202
6305,0.643145,25000000,27645491,98,['Comedy'],96,5.8,2005,27914082.2413623,30867940.3750737
6306,0.636922,82000000,190320568,113,"['Comedy', 'Drama']",443,6.2,2005,91558189.7516685,212504959.494991
6307,0.635843,3000000,18637690,94,['Comedy'],108,6.0,2005,3349689.86896348,20810160.4579606
6308,0.635481,32000000,97918663,95,"['Comedy', 'Family', 'Adventure', 'Romance']",135,5.4,2005,35730025.2689438,109332384.477849
6309,0.6269,80000000,5989640,110,"['Thriller', 'Science Fiction', 'Adventure', 'Action']",58,4.8,2005,89325063.1723595,6687812.14224614
6312,0.608364,18000000,46201432,100,"['Horror', 'Thriller']",85,4.2,2005,20098139.2137808,51586822.9006684
6313,0.606286,135000000,76932943,121,['Action'],195,5.0,2005,150736044.103356,85900499.9188816
6314,0.600522,15000000,47175038,88,"['Comedy', 'Romance']",133,6.2,2005,16748449.3448174,52673915.6188557
6315,0.592368999999999,25000000,2405420,95,"['Action', 'Adventure', 'Fantasy', 'Horror']",62,3.8,2005,27914082.2413623,2685803.66820071
6320,0.571693,130000000,119269486,124,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']",243,5.6,2005,145153227.655084,133171929.64356
6321,0.564298,10000000,17297244,96,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",70,6.0,2005,11165632.8965449,19313467.6625964
6322,0.561685,7000000,49084830,114,"['Crime', 'Drama']",202,6.7,2005,7815943.02758145,54806319.2569315
6323,0.558258,35000000,19478106,76,"['Animation', 'Family', 'Adventure']",138,5.3,2005,39079715.1379072,21748538.1115989
6324,0.55197,25000000,82466670,129,"['Drama', 'Mystery', 'Thriller']",206,6.7,2005,27914082.2413623,92079256.3420515
6326,0.548165999999999,950000,7022209,103,"['Drama', 'Thriller']",353,6.8,2005,1060735.12517176,7840740.78168139
6327,0.543159,40000000,68766121,113,['Horror'],334,5.3,2005,44662531.5861797,76781726.2805389
6328,0.538043,80000000,10166502,132,"['Action', 'Adventure', 'Drama', 'History', 'War']",53,6.5,2005,89325063.1723595,11351542.9173989
6329,0.534781,50000000,22944502,127,"['Action', 'Crime']",277,6.1,2005,55828164.4827247,25618988.6326041
6332,0.511084,25000000,36351350,105,"['Comedy', 'Romance']",73,5.1,2005,27914082.2413623,40588582.9393818
6335,0.509128999999999,50000000,69425966,92,"['Adventure', 'Fantasy', 'Action', 'Family']",148,4.3,2005,55828164.4827247,77518484.984401
6337,0.500883,25000000,15431177,120,"['Drama', 'Family']",64,7.0,2005,27914082.2413623,17229885.7543607
6341,0.484314,15000000,12036149,121,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']",75,6.7,2005,16748449.3448174,13439122.1222116
6344,0.466529,1000000,10047674,90,"['Horror', 'Thriller']",62,5.4,2005,1116563.28965449,11218863.9348159
6345,0.463862,30000000,27610873,118,['Drama'],119,6.5,2005,33496898.6896348,30829287.1871124
6346,0.463596,10000000,91196419,101,"['Drama', 'Horror', 'Thriller']",125,5.5,2005,11165632.8965449,101826573.603349
6348,0.45648,475000,3919254,110,"['Drama', 'Mystery']",177,6.8,2005,530367.562585884,4376095.13923153
6349,0.453059,30000000,251495,117,"['Horror', 'Thriller', 'Drama']",38,4.6,2005,33496898.6896348,280810.084531656
6351,0.449627,30000000,30536013,135,"['Drama', 'History', 'Romance']",157,6.1,2005,33496898.6896348,34095391.1282123
6352,0.449064,14200000,674918,139,['Drama'],33,6.9,2005,15855198.7130938,753588.662327031
6354,0.444301,35000000,86369815,100,"['Adventure', 'Comedy', 'Family']",292,5.8,2005,39079715.1379072,96437364.76325
6355,0.443093999999999,900000,381420,96,"['Drama', 'Thriller']",34,5.6,2005,1004906.96068904,425879.569940017
6356,0.441927,26000000,57891803,85,"['Horror', 'Thriller']",225,6.1,2005,29030645.5310168,64639862.0017099
6365,0.42232,7000000,2697930,106,"['Comedy', 'Drama']",130,7.4,2005,7815943.02758145,3012409.59605754
6369,0.406323,1500000,712294,111,['Drama'],22,6.4,2005,1674844.93448174,795321.331841158
6370,0.405822,45000000,72028752,90,"['Comedy', 'Family', 'Romance']",144,5.7,2005,50245348.0344522,80424660.2828277
6375,0.390848,45000000,38058335,134,"['Comedy', 'Music']",84,5.9,2005,50245348.0344522,42494539.7263727
6377,0.387304,818418,4851244,152,['Drama'],56,6.9,2005,913815.494392451,5416720.95955662
6379,0.37807,8000000,22201636,116,['Drama'],50,6.2,2005,8932506.31723595,24789531.7278716
6380,0.374704,1000000,13350369,103,['Drama'],65,6.5,2005,1116563.28965449,14906531.9287413
6384,0.370396,20000000,10442808,96,"['Action', 'Fantasy', 'Horror', 'Thriller']",74,3.5,2005,22331265.7930898,11660056.0537102
6385,0.369596,20000000,67192859,89,"['Thriller', 'Horror', 'Drama', 'Mystery']",91,4.5,2005,22331265.7930898,75025079.6863305
6386,0.367248,13000000,23727301,129,"['Comedy', 'Drama', 'Romance']",106,6.7,2005,14515322.7655084,26493033.2591823
6399,0.332997,30000000,15007991,97,"['Action', 'Adventure', 'Horror', 'Thriller']",111,5.2,2005,33496898.6896348,16757371.802065
6400,0.330618,40000000,31670620,135,"['Comedy', 'Drama', 'Music', 'Romance']",89,6.5,2005,44662531.5861797,35362251.6525974
6406,0.326577,1500000,11098131,81,"['Comedy', 'Drama']",118,6.7,2005,1674844.93448174,12391765.6583765
6420,0.290754,2000000,653621,92,['Documentary'],17,6.8,2005,2233126.57930898,729809.213947259
6423,0.287286,7500000,143000,97,"['Action', 'Horror', 'Science Fiction']",15,3.9,2005,8374224.6724087,159668.550420592
6424,0.285062,1549000,7096000,107,"['Action', 'Crime', 'Thriller', 'Drama']",33,6.0,2005,1729556.53567481,7923133.10338828
6432,0.278997,4750000,206871,98,"['Fantasy', 'Horror', 'Thriller']",31,4.9,2005,5303675.62585884,230984.564294114
6435,0.270403,10284523,11588205,104,"['Comedy', 'Drama', 'Romance']",31,5.8,2005,11483320.8334073,12938964.2959906
6437,0.269437,35000000,25224242,126,['Drama'],63,6.8,2005,39079715.1379072,28164462.626561
6445,0.401768,450000,973525,84,"['Drama', 'Romance']",14,6.3,2005,502453.480344522,1087002.27656089
6446,0.252383,8000000,852872,112,"['Drama', 'Romance']",33,5.8,2005,8932506.31723595,952285.565974207
6448,0.246144,12000000,84967,92,"['Comedy', 'Drama', 'Romance']",22,6.8,2005,13398759.4758539,94871.0330320733
6449,0.242227,30000000,34252847,113,"['Comedy', 'Family']",34,5.5,2005,33496898.6896348,38245471.526352
6464,0.198611,14000000,32645546,106,"['Comedy', 'Drama', 'Family']",35,6.1,2005,15631886.0551629,36450818.2343271
6467,0.195984,25000000,13411957,107,['Drama'],118,6.9,2005,27914082.2413623,14975298.8286246
6469,0.191177,2000000,5048693,104,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",103,7.0,2005,2233126.57930898,5637185.26453561
6475,0.183927,9600000,4386236,144,"['Drama', 'Romance']",13,6.4,2005,10719007.5806831,4897510.09736096
6480,0.177398,30000000,25473093,105,"['Drama', 'Horror', 'Thriller']",113,5.2,2005,33496898.6896348,28442320.5177548
6500,0.151442,3000000,11718595,100,"['Comedy', 'Documentary', 'Music']",15,7.0,2005,3349689.86896348,13084552.9833287
6502,0.149319,14000000,6856989,104,"['Drama', 'Family']",10,5.1,2005,15631886.0551629,7656262.19496467
6507,0.141936999999999,8000000,2019009,124,['Drama'],10,5.5,2005,8932506.31723595,2254351.33088203
6539,0.075624,3000000,9879971,94,"['Crime', 'Drama']",42,6.8,2005,3349689.86896348,11031612.921451
6554,5.838503,50000000,111340801,106,"['Fantasy', 'Action', 'Science Fiction', 'Thriller']",1015,6.3,2006,54083457.9145786,120433910.501179
6555,4.205992,200000000,1065659812,151,"['Adventure', 'Fantasy', 'Action']",3181,6.8,2006,216333831.658314,1152691351.87119
6556,3.941265,120000000,461983149,117,"['Animation', 'Adventure', 'Comedy', 'Family']",2336,6.4,2006,129800298.994988,499712923.92372
6557,3.78958,150000000,599045960,144,"['Adventure', 'Action', 'Thriller']",2738,7.1,2006,162250373.743735,647969539.331167
6558,3.655536,125000000,758239851,149,"['Thriller', 'Mystery']",1585,6.4,2006,135208644.786446,820164661.414297
6559,3.206696,12000000,114194847,104,"['Music', 'Drama', 'Romance', 'Crime']",619,6.7,2006,12980029.8994988,123521044.035724
6560,3.145562,80000000,660940780,91,"['Animation', 'Family', 'Comedy', 'Adventure']",1775,6.4,2006,86533532.6633258,714919257.183175
6561,3.098051,150000000,397850012,126,"['Adventure', 'Action', 'Thriller']",1363,6.3,2006,162250373.743735,430342087.606332
6562,3.03143,35000000,326551094,109,"['Comedy', 'Drama', 'Romance']",1773,7.0,2006,37858420.540205,353220246.986172
6563,2.81975,90000000,289847354,151,"['Drama', 'Thriller', 'Crime']",2635,7.7,2006,97350224.2462415,313518943.434219
6564,2.606305,85000000,194168700,136,"['Comedy', 'Romance']",748,6.7,2006,91941878.4547837,210026294.295568
6565,2.582095,40000000,109676311,130,"['Drama', 'Mystery', 'Thriller']",2519,7.8,2006,43266766.3316629,118633483.003894
6566,2.313345,110000000,574480841,108,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",1572,6.2,2006,118983607.412073,621398207.739104
6567,2.160936,25000000,135330182,143,['Drama'],606,6.7,2006,27041728.9572893,146382484.055385
6568,2.108369,76000000,69959751,109,"['Drama', 'Action', 'Thriller', 'Science Fiction']",1211,7.3,2006,82206856.0301595,75673304.978458
6570,1.957331,270000000,391081192,154,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",834,5.3,2006,292050672.738724,423020463.774305
6571,1.930735,18000000,261572744,82,['Comedy'],979,6.4,2006,19470044.8492483,282935169.834497
6572,1.888746,82500000,237681299,107,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1273,5.9,2006,89237705.5590547,257092530.630977
6574,1.76935,52000000,204999686,106,"['Romance', 'Comedy']",520,5.5,2006,56246796.2311617,221741837.805656
6575,1.747256,45000000,184376254,129,"['Crime', 'Drama', 'Thriller']",990,7.2,2006,48675112.1231207,199434107.473133
6576,1.615244,80000000,155019340,83,"['Comedy', 'Animation', 'Family']",617,6.2,2006,86533532.6633258,167679639.016715
6577,1.6128,50000000,132180323,147,"['Crime', 'Fantasy', 'Drama']",647,7.0,2006,54083457.9145786,142975378.722118
6578,1.60314,100000000,170877916,143,"['Drama', 'Thriller', 'Action']",1394,7.2,2006,108166915.829157,184833371.570338
6580,1.526073,12000000,42931041,88,"['Action', 'Thriller', 'Crime']",732,6.5,2006,12980029.8994988,46437182.983051
6581,1.520387,27000000,56308881,110,"['Drama', 'Thriller', 'Crime', 'Mystery']",787,7.3,2006,29205067.2738724,60907579.9156103
6582,1.51114,40000000,120455994,120,"['Adventure', 'Drama', 'Family']",328,6.6,2006,43266766.3316629,130293533.641154
6583,1.498538,25000000,117719158,93,"['Horror', 'Mystery']",535,5.8,2006,27041728.9572893,127333182.548652
6584,1.498352,50000000,97607453,125,"['Horror', 'Mystery']",580,6.3,2006,54083457.9145786,105578971.529494
6585,1.470711,20000000,33889159,105,"['Comedy', 'Drama', 'Family', 'Romance']",395,6.3,2006,21633383.1658314,36656858.0907392
6586,1.432839,35000000,15304890,96,"['Drama', 'Adventure', 'Science Fiction', 'Romance']",371,6.7,2006,37858420.540205,16554827.4840451
6587,1.411147,100000000,384335608,108,"['Music', 'Animation', 'Comedy', 'Family']",876,5.8,2006,108166915.829157,415723973.606839
6588,1.409773,24000000,155721132,102,['Drama'],455,6.4,2006,25960059.7989977,168438745.77865
6590,1.390297,149000000,64459316,85,"['Adventure', 'Animation', 'Comedy', 'Family']",488,6.0,2006,161168704.585444,69723654.0817705
6591,1.363623,80000000,37384046,94,"['Family', 'Animation']",137,5.2,2006,86533532.6633258,40437169.5703534
6592,1.35007,75000000,180557550,126,"['Action', 'Thriller', 'Science Fiction']",862,6.5,2006,81125186.8718679,195303533.131688
6593,1.296272,100000000,249288105,104,"['Fantasy', 'Action', 'Adventure', 'Family']",536,4.8,2006,108166915.829157,269647254.707451
6594,1.259442,40000000,114830111,99,"['Romance', 'Drama', 'Mystery']",389,6.3,2006,43266766.3316629,124208189.511897
6595,1.241836,45000000,178262620,83,['Comedy'],368,5.3,2006,48675112.1231207,192821178.13025
6596,1.235478,75000000,140175006,91,"['Animation', 'Comedy', 'Family', 'Fantasy']",501,6.3,2006,81125186.8718679,151622980.753536
6598,1.223177,50000000,88715192,97,['Comedy'],242,5.6,2006,54083457.9145786,95960487.0583152
6599,1.21726,40000000,120175290,139,"['Thriller', 'Action', 'Adventure', 'Drama']",667,7.1,2006,43266766.3316629,129989904.781745
6600,1.211868,50000000,55181129,88,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",228,5.5,2006,54083457.9145786,59687725.3590087
6601,1.20839,15000000,69623713,107,"['Horror', 'Thriller']",359,6.0,2006,16225037.3743735,75309823.037844
6603,1.194602,28000000,38159905,103,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",271,5.7,2006,30286736.432164,41276392.3218363
6604,1.18228,85000000,59908565,167,"['Drama', 'Thriller', 'History']",174,5.9,2006,91941878.4547837,64801247.0780059
6605,1.1334,30000000,31070211,88,"['Science Fiction', 'Action', 'Thriller']",256,5.0,2006,32450074.7487471,33607688.9803115
6607,1.114239,135000000,163794509,134,"['Action', 'Adventure', 'Crime', 'Thriller']",283,5.7,2006,146025336.369362,177171468.682811
6608,1.110072,18000000,41009669,87,['Comedy'],206,6.0,2006,19470044.8492483,44358894.149046
6609,1.109411,31000000,28000000,125,['Drama'],123,6.2,2006,33531743.9070387,30286736.432164
6610,1.103135,90000000,65900249,132,"['War', 'Drama', 'History']",308,6.7,2006,97350224.2462415,71282266.867035
6611,1.102933,2000000,5179037,101,"['Romance', 'Drama', 'Comedy']",78,6.5,2006,2163338.31658314,5602004.59255091
6613,1.057194,50000000,69834815,86,"['Adventure', 'Animation', 'Comedy', 'Family']",68,5.8,2006,54083457.9145786,75538165.5604977
6614,1.038954,40000000,38755073,102,"['Mystery', 'Thriller', 'Horror']",179,4.0,2006,43266766.3316629,41920167.1914384
6615,1.027989,17000000,57103895,109,"['Action', 'Comedy', 'Crime', 'Thriller']",306,6.3,2006,18388375.6909567,61767522.0398203
6617,0.987722,50000000,87528173,99,"['Comedy', 'Family', 'Adventure']",251,5.7,2006,54083457.9145786,94676525.2157091
6619,0.969469,65000000,43545364,124,['Drama'],107,6.5,2006,70308495.2889522,47101677.2253801
6620,0.965931,40000000,86915017,110,"['Fantasy', 'Drama', 'Thriller', 'Romance']",967,7.0,2006,43266766.3316629,94013293.2812877
6622,0.941481,17500000,19179969,110,['Comedy'],88,5.8,2006,18929210.2701025,20746380.9242884
6623,0.92958,25000000,5549200,96,"['Drama', 'Action', 'Thriller', 'Crime']",90,5.4,2006,27041728.9572893,6002398.49319159
6624,0.928134,55000000,9450897,125,"['Drama', 'Thriller']",51,5.4,2006,59491803.7060365,10222743.8030903
