popularity,budget,revenue,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.128234,10000000,15795189,99,History,17,6.0,1980,26460367.5292129,41794650.613338
4.965391,300000000,961000000,169,Adventure,2626,6.8,2007,315500574.789463,1010653507.90891
4.965391,300000000,961000000,169,Fantasy,2626,6.8,2007,315500574.789463,1010653507.90891
4.965391,300000000,961000000,169,Action,2626,6.8,2007,315500574.789463,1010653507.90891
4.878162,150000000,938212738,138,Adventure,3382,7.2,2007,157750287.394731,986688860.379322
4.878162,150000000,938212738,138,Fantasy,3382,7.2,2007,157750287.394731,986688860.379322
4.878162,150000000,938212738,138,Family,3382,7.2,2007,157750287.394731,986688860.379322
4.878162,150000000,938212738,138,Mystery,3382,7.2,2007,157750287.394731,986688860.379322
2.764535,150000000,623722818,111,Animation,2434,7.3,2007,157750287.394731,655949691.961013
2.764535,150000000,623722818,111,Comedy,2434,7.3,2007,157750287.394731,655949691.961013
2.764535,150000000,623722818,111,Family,2434,7.3,2007,157750287.394731,655949691.961013
2.764535,150000000,623722818,111,Fantasy,2434,7.3,2007,157750287.394731,655949691.961013
2.755051,70000000,442824138,115,Action,2051,7.2,2007,73616800.7842082,465704233.565496
2.755051,70000000,442824138,115,Drama,2051,7.2,2007,73616800.7842082,465704233.565496
2.755051,70000000,442824138,115,Mystery,2051,7.2,2007,73616800.7842082,465704233.565496
2.755051,70000000,442824138,115,Thriller,2051,7.2,2007,73616800.7842082,465704233.565496
2.730114,25000000,171600000,122,Crime,1706,7.6,2007,26291714.5657886,180466328.779573
2.730114,25000000,171600000,122,Drama,1706,7.6,2007,26291714.5657886,180466328.779573
2.730114,25000000,171600000,122,Thriller,1706,7.6,2007,26291714.5657886,180466328.779573
2.692916,150000000,585349010,101,Drama,3013,6.8,2007,157750287.394731,615593163.691478
2.692916,150000000,585349010,101,Horror,3013,6.8,2007,157750287.394731,615593163.691478
2.692916,150000000,585349010,101,Action,3013,6.8,2007,157750287.394731,615593163.691478
2.692916,150000000,585349010,101,Thriller,3013,6.8,2007,157750287.394731,615593163.691478
2.692916,150000000,585349010,101,Science Fiction,3013,6.8,2007,157750287.394731,615593163.691478
2.523173,130000000,457363168,124,Action,1121,6.0,2007,136716915.7421,480994474.638433
2.523173,130000000,457363168,124,Adventure,1121,6.0,2007,136716915.7421,480994474.638433
2.523173,130000000,457363168,124,Mystery,1121,6.0,2007,136716915.7421,480994474.638433
2.523173,130000000,457363168,124,Thriller,1121,6.0,2007,136716915.7421,480994474.638433
2.520912,258000000,890871626,139,Fantasy,2083,5.8,2007,271330494.318938,936901700.22208
2.520912,258000000,890871626,139,Action,2083,5.8,2007,271330494.318938,936901700.22208
2.520912,258000000,890871626,139,Adventure,2083,5.8,2007,271330494.318938,936901700.22208
2.510571,18000000,57096190,126,Science Fiction,714,6.6,2007,18930034.4873678,60046269.2109614
2.510571,18000000,57096190,126,Horror,714,6.6,2007,18930034.4873678,60046269.2109614
2.510571,18000000,57096190,126,Thriller,714,6.6,2007,18930034.4873678,60046269.2109614
2.489611,70000000,135560026,127,Adventure,684,7.0,2007,73616800.7842082,142564220.404915
2.489611,70000000,135560026,127,Fantasy,684,7.0,2007,73616800.7842082,142564220.404915
2.489611,70000000,135560026,127,Romance,684,7.0,2007,73616800.7842082,142564220.404915
2.489611,70000000,135560026,127,Family,684,7.0,2007,73616800.7842082,142564220.404915
2.400727,25000000,25037897,113,Action,720,6.7,2007,26291714.5657886,26331569.6500646
2.400727,25000000,25037897,113,Thriller,720,6.7,2007,26291714.5657886,26331569.6500646
2.227384,110000000,383531464,128,Action,1393,6.3,2007,115683544.08947,403347991.139481
2.227384,110000000,383531464,128,Thriller,1393,6.3,2007,115683544.08947,403347991.139481
2.213223,140000000,258022233,91,Action,479,6.2,2007,147233601.568416,271353876.066536
2.213223,140000000,258022233,91,Comedy,479,6.2,2007,147233601.568416,271353876.066536
2.213223,140000000,258022233,91,Crime,479,6.2,2007,147233601.568416,271353876.066536
2.213223,140000000,258022233,91,Thriller,479,6.2,2007,147233601.568416,271353876.066536
2.194526,15000000,56255142,148,Adventure,1768,7.7,2007,15775028.7394731,59161765.4528763
2.194526,15000000,56255142,148,Drama,1768,7.7,2007,15775028.7394731,59161765.4528763
2.191408,65000000,422610419,117,Action,3428,7.0,2007,68358457.8710504,444446100.355053
2.191408,65000000,422610419,117,Adventure,3428,7.0,2007,68358457.8710504,444446100.355053
2.191408,65000000,422610419,117,War,3428,7.0,2007,68358457.8710504,444446100.355053
2.148427,110000000,228738393,114,Thriller,986,5.2,2007,115683544.08947,240556981.559727
2.148427,110000000,228738393,114,Action,986,5.2,2007,115683544.08947,240556981.559727
2.148427,110000000,228738393,114,Fantasy,986,5.2,2007,115683544.08947,240556981.559727
2.148427,110000000,228738393,114,Horror,986,5.2,2007,115683544.08947,240556981.559727
2.148164,7500000,231411584,96,Comedy,1329,6.9,2007,7887514.36973659,243368292.5498
2.148164,7500000,231411584,96,Drama,1329,6.9,2007,7887514.36973659,243368292.5498
2.148164,7500000,231411584,96,Romance,1329,6.9,2007,7887514.36973659,243368292.5498
2.089502,60000000,137587063,96,Adventure,564,6.9,2007,63100114.9578927,144695991.533647
2.089502,60000000,137587063,96,Drama,564,6.9,2007,63100114.9578927,144695991.533647
2.089502,60000000,137587063,96,Family,564,6.9,2007,63100114.9578927,144695991.533647
2.082325,61000000,95696996,124,Action,937,6.9,2007,64151783.5405243,100641524.145416
2.082325,61000000,95696996,124,Drama,937,6.9,2007,64151783.5405243,100641524.145416
2.082325,61000000,95696996,124,Mystery,937,6.9,2007,64151783.5405243,100641524.145416
2.082325,61000000,95696996,124,Thriller,937,6.9,2007,64151783.5405243,100641524.145416
2.082325,61000000,95696996,124,Crime,937,6.9,2007,64151783.5405243,100641524.145416
2.066397,30000000,129266061,123,Drama,590,7.2,2007,31550057.4789463,135945055.154232
2.066397,30000000,129266061,123,Romance,590,7.2,2007,31550057.4789463,135945055.154232
2.04262,25000000,76181545,158,Drama,830,7.8,2007,26291714.5657886,80117737.4528313
1.946073,100000000,266465037,157,Drama,966,7.3,2007,105166858.263154,280232907.782652
1.946073,100000000,266465037,157,Crime,966,7.3,2007,105166858.263154,280232907.782652
1.862295,160000000,798958165,93,Fantasy,1277,5.8,2007,168266973.221047,840239200.967451
1.862295,160000000,798958165,93,Adventure,1277,5.8,2007,168266973.221047,840239200.967451
1.862295,160000000,798958165,93,Animation,1277,5.8,2007,168266973.221047,840239200.967451
1.862295,160000000,798958165,93,Comedy,1277,5.8,2007,168266973.221047,840239200.967451
1.862295,160000000,798958165,93,Family,1277,5.8,2007,168266973.221047,840239200.967451
1.846602,50000000,152000000,116,Drama,971,6.8,2007,52583429.1315773,159853624.559995
1.846602,50000000,152000000,116,Horror,971,6.8,2007,52583429.1315773,159853624.559995
1.846602,50000000,152000000,116,Music,971,6.8,2007,52583429.1315773,159853624.559995
1.776713,20000000,169860655,113,Comedy,1325,7.0,2007,21033371.6526309,178637114.288716
1.748315,60000000,361366633,92,Comedy,704,5.6,2007,63100114.9578927,380037934.737444
1.748315,60000000,361366633,92,Music,704,5.6,2007,63100114.9578927,380037934.737444
1.748315,60000000,361366633,92,Family,704,5.6,2007,63100114.9578927,380037934.737444
1.748315,60000000,361366633,92,Fantasy,704,5.6,2007,63100114.9578927,380037934.737444
1.748315,60000000,361366633,92,Animation,704,5.6,2007,63100114.9578927,380037934.737444
1.713611,150000000,287594577,91,Family,723,5.6,2007,157750287.394731,302454181.166109
1.713611,150000000,287594577,91,Animation,723,5.6,2007,157750287.394731,302454181.166109
1.713611,150000000,287594577,91,Adventure,723,5.6,2007,157750287.394731,302454181.166109
1.713611,150000000,287594577,91,Comedy,723,5.6,2007,157750287.394731,302454181.166109
1.672137,150000000,169332978,95,Animation,488,6.7,2007,157750287.394731,178082172.966038
1.672137,150000000,169332978,95,Comedy,488,6.7,2007,157750287.394731,178082172.966038
1.672137,150000000,169332978,95,Family,488,6.7,2007,157750287.394731,178082172.966038
1.64701699999999,30000000,156835339,126,Drama,639,7.0,2007,31550057.4789463,164938798.672668
1.64701699999999,30000000,156835339,126,Romance,639,7.0,2007,31550057.4789463,164938798.672668
1.640237,30000000,219076518,129,Comedy,746,6.0,2007,31550057.4789463,230395891.172914
1.640237,30000000,219076518,129,Romance,746,6.0,2007,31550057.4789463,230395891.172914
1.640237,30000000,219076518,129,Drama,746,6.0,2007,31550057.4789463,230395891.172914
1.591827,30000000,77566815,101,Thriller,569,6.2,2007,31550057.4789463,81574582.3902933
1.591827,30000000,77566815,101,Drama,569,6.2,2007,31550057.4789463,81574582.3902933
1.591827,30000000,77566815,101,Mystery,569,6.2,2007,31550057.4789463,81574582.3902933
1.552842,130000000,289047763,92,Adventure,1611,5.4,2007,136716915.7421,303982451.227029
1.552842,130000000,289047763,92,Fantasy,1611,5.4,2007,136716915.7421,303982451.227029
1.552842,130000000,289047763,92,Action,1611,5.4,2007,136716915.7421,303982451.227029
1.552842,130000000,289047763,92,Thriller,1611,5.4,2007,136716915.7421,303982451.227029
1.488671,85000000,340487652,107,Comedy,726,6.6,2007,89391829.5236814,358080166.382383
1.488671,85000000,340487652,107,Family,726,6.6,2007,89391829.5236814,358080166.382383
1.488671,85000000,340487652,107,Fantasy,726,6.6,2007,89391829.5236814,358080166.382383
1.488671,85000000,340487652,107,Romance,726,6.6,2007,89391829.5236814,358080166.382383
1.46455499999999,65000000,84785914,157,Crime,1042,7.1,2007,68358457.8710504,89166682.0035001
1.46455499999999,65000000,84785914,157,Drama,1042,7.1,2007,68358457.8710504,89166682.0035001
1.46455499999999,65000000,84785914,157,Mystery,1042,7.1,2007,68358457.8710504,89166682.0035001
1.46455499999999,65000000,84785914,157,Thriller,1042,7.1,2007,68358457.8710504,89166682.0035001
1.41435,85000000,311312624,122,Crime,1371,6.4,2007,89391829.5236814,327397706.037387
1.41435,85000000,311312624,122,Thriller,1371,6.4,2007,89391829.5236814,327397706.037387
1.39090499999999,34000000,95608995,90,Comedy,214,6.0,2007,35756731.8094725,100548976.258476
1.39090499999999,34000000,95608995,90,Adventure,214,6.0,2007,35756731.8094725,100548976.258476
1.39090499999999,34000000,95608995,90,Fantasy,214,6.0,2007,35756731.8094725,100548976.258476
1.39090499999999,34000000,95608995,90,Action,214,6.0,2007,35756731.8094725,100548976.258476
1.39090499999999,34000000,95608995,90,Science Fiction,214,6.0,2007,35756731.8094725,100548976.258476
1.380432,75000000,527068851,87,Animation,1258,6.9,2007,78875143.6973659,554301751.480407
1.380432,75000000,527068851,87,Comedy,1258,6.9,2007,78875143.6973659,554301751.480407
1.380432,75000000,527068851,87,Family,1258,6.9,2007,78875143.6973659,554301751.480407
1.3747,75000000,119000410,102,Comedy,187,6.3,2007,78875143.6973659,125148992.517272
1.3747,75000000,119000410,102,Drama,187,6.3,2007,78875143.6973659,125148992.517272
1.3747,75000000,119000410,102,History,187,6.3,2007,78875143.6973659,125148992.517272
1.368087,15000000,64238440,100,Horror,702,6.3,2007,15775028.7394731,67557549.1452616
1.368087,15000000,64238440,100,Thriller,702,6.3,2007,15775028.7394731,67557549.1452616
1.368087,15000000,64238440,100,Science Fiction,702,6.3,2007,15775028.7394731,67557549.1452616
1.352489,70000000,86658558,110,Thriller,307,6.4,2007,73616800.7842082,91136082.8647536
1.352489,70000000,86658558,110,Action,307,6.4,2007,73616800.7842082,91136082.8647536
1.352489,70000000,86658558,110,Drama,307,6.4,2007,73616800.7842082,91136082.8647536
1.323511,40000000,41797066,94,Fantasy,423,4.9,2007,42066743.3052618,43956661.1583771
1.323511,40000000,41797066,94,Action,423,4.9,2007,42066743.3052618,43956661.1583771
1.323511,40000000,41797066,94,Science Fiction,423,4.9,2007,42066743.3052618,43956661.1583771
1.323511,40000000,41797066,94,Thriller,423,4.9,2007,42066743.3052618,43956661.1583771
1.323511,40000000,41797066,94,Horror,423,4.9,2007,42066743.3052618,43956661.1583771
1.318019,50000000,32017803,107,Science Fiction,654,6.8,2007,52583429.1315773,33672117.499986
1.318019,50000000,32017803,107,Thriller,654,6.8,2007,52583429.1315773,33672117.499986
1.31484,25000000,229736344,90,Family,368,6.1,2007,26291714.5657886,241606495.273433
1.31484,25000000,229736344,90,Comedy,368,6.1,2007,26291714.5657886,241606495.273433
1.30813,20000000,41637263,120,Drama,266,6.7,2007,21033371.6526309,43788601.3638669
1.30813,20000000,41637263,120,Crime,266,6.7,2007,21033371.6526309,43788601.3638669
1.30813,20000000,41637263,120,Mystery,266,6.7,2007,21033371.6526309,43788601.3638669
1.30813,20000000,41637263,120,Thriller,266,6.7,2007,21033371.6526309,43788601.3638669
1.285301,30000000,75505973,113,Horror,382,6.1,2007,31550057.4789463,79407259.6051257
1.285301,30000000,75505973,113,Thriller,382,6.1,2007,31550057.4789463,79407259.6051257
1.269498,180000000,372234864,113,Adventure,740,5.7,2007,189300344.873678,391467711.828926
1.269498,180000000,372234864,113,Fantasy,740,5.7,2007,189300344.873678,391467711.828926
1.254438,160000,20710513,85,Drama,305,7.3,2007,168266.973221047,21780595.8522822
1.254438,160000,20710513,85,Music,305,7.3,2007,168266.973221047,21780595.8522822
1.254438,160000,20710513,85,Romance,305,7.3,2007,168266.973221047,21780595.8522822
1.210966,30000000,16930884,108,Crime,164,5.6,2007,31550057.4789463,17805678.7789791
1.210966,30000000,16930884,108,Mystery,164,5.6,2007,31550057.4789463,17805678.7789791
1.210966,30000000,16930884,108,Thriller,164,5.6,2007,31550057.4789463,17805678.7789791
1.196636,70000000,69766619,122,Crime,115,6.3,2007,73616800.7842082,73371361.3187251
1.196636,70000000,69766619,122,Drama,115,6.3,2007,73616800.7842082,73371361.3187251
1.196636,70000000,69766619,122,Thriller,115,6.3,2007,73616800.7842082,73371361.3187251
1.180341,20000000,117760134,105,Thriller,549,6.6,2007,21033371.6526309,123844633.21428
1.180341,20000000,117760134,105,Drama,549,6.6,2007,21033371.6526309,123844633.21428
1.180341,20000000,117760134,105,Mystery,549,6.6,2007,21033371.6526309,123844633.21428
1.156092,35000000,63215872,92,Action,119,5.7,2007,36808400.3921041,66482146.5060572
1.156092,35000000,63215872,92,Adventure,119,5.7,2007,36808400.3921041,66482146.5060572
1.156092,35000000,63215872,92,Drama,119,5.7,2007,36808400.3921041,66482146.5060572
1.156092,35000000,63215872,92,History,119,5.7,2007,36808400.3921041,66482146.5060572
1.150389,55000000,70016220,122,Western,762,6.8,2007,57841772.044735,73633858.8486185
1.145815,25000000,66122026,114,Drama,495,6.9,2007,26291714.5657886,69538457.3641462
1.142781,86000000,14373825,84,Thriller,229,6.3,2007,90443498.1063129,15116500.1647438
1.142781,86000000,14373825,84,Crime,229,6.3,2007,90443498.1063129,15116500.1647438
1.142781,86000000,14373825,84,Mystery,229,6.3,2007,90443498.1063129,15116500.1647438
1.13351,25000000,40452643,103,Action,251,5.9,2007,26291714.5657886,42542773.7275099
1.13351,25000000,40452643,103,Thriller,251,5.9,2007,26291714.5657886,42542773.7275099
1.13351,25000000,40452643,103,Crime,251,5.9,2007,26291714.5657886,42542773.7275099
1.120442,15000,193355800,86,Horror,714,6.1,2007,15775.0287394731,203346220.129588
1.120442,15000,193355800,86,Mystery,714,6.1,2007,15775.0287394731,203346220.129588
1.109374,175000000,173000000,96,Fantasy,683,5.2,2007,184042001.96052,181938664.795257
1.109374,175000000,173000000,96,Comedy,683,5.2,2007,184042001.96052,181938664.795257
1.109374,175000000,173000000,96,Family,683,5.2,2007,184042001.96052,181938664.795257
1.09781,85000000,186072214,115,Comedy,368,5.9,2007,89391829.5236814,195686301.564493
1.09781,85000000,186072214,115,Romance,368,5.9,2007,89391829.5236814,195686301.564493
1.068126,70000000,18211013,96,Action,499,5.9,2007,73616800.7842082,19151950.2299946
1.068126,70000000,18211013,96,Science Fiction,499,5.9,2007,73616800.7842082,19151950.2299946
1.068126,70000000,18211013,96,Thriller,499,5.9,2007,73616800.7842082,19151950.2299946
1.052831,20000000,84146832,110,Fantasy,213,5.9,2007,21033371.6526309,88494579.5423748
1.052831,20000000,84146832,110,Drama,213,5.9,2007,21033371.6526309,88494579.5423748
1.052831,20000000,84146832,110,Mystery,213,5.9,2007,21033371.6526309,88494579.5423748
1.049862,10000000,139352633,93,Horror,469,5.8,2007,10516685.8263154,146552786.033084
1.049862,10000000,139352633,93,Thriller,469,5.8,2007,10516685.8263154,146552786.033084
1.049862,10000000,139352633,93,Crime,469,5.8,2007,10516685.8263154,146552786.033084
1.031011,100000000,97838349,116,Action,115,5.5,2007,105166858.263154,102893517.81984
1.031011,100000000,97838349,116,Comedy,115,5.5,2007,105166858.263154,102893517.81984
1.031011,100000000,97838349,116,Drama,115,5.5,2007,105166858.263154,102893517.81984
1.019152,50000000,90450008,117,Comedy,395,6.4,2007,52583429.1315773,95123431.712372
1.019152,50000000,90450008,117,Music,395,6.4,2007,52583429.1315773,95123431.712372
1.019152,50000000,90450008,117,Romance,395,6.4,2007,52583429.1315773,95123431.712372
0.993908,39000000,26820641,86,Action,322,6.2,2007,41015074.7226303,28206425.5057395
0.993908,39000000,26820641,86,Thriller,322,6.2,2007,41015074.7226303,28206425.5057395
0.993908,39000000,26820641,86,Comedy,322,6.2,2007,41015074.7226303,28206425.5057395
0.993908,39000000,26820641,86,Crime,322,6.2,2007,41015074.7226303,28206425.5057395
0.992072,51500000,55112356,100,Thriller,423,7.0,2007,54160932.0055246,57959933.3200051
0.992072,51500000,55112356,100,Crime,423,7.0,2007,54160932.0055246,57959933.3200051
0.992072,51500000,55112356,100,Mystery,423,7.0,2007,54160932.0055246,57959933.3200051
0.969354,70000000,195735876,115,Animation,505,5.4,2007,73616800.7842082,205849271.283064
0.969354,70000000,195735876,115,Fantasy,505,5.4,2007,73616800.7842082,205849271.283064
0.947353,28000000,92601050,104,Comedy,202,6.0,2007,29446720.3136832,97385615.0036929
0.924655,60000000,127766650,116,Comedy,215,5.6,2007,63100114.9578927,134368171.71308
0.919967,85000000,149044513,85,Animation,374,5.9,2007,89391829.5236814,156745431.735719
0.919967,85000000,149044513,85,Comedy,374,5.9,2007,89391829.5236814,156745431.735719
0.919967,85000000,149044513,85,Family,374,5.9,2007,89391829.5236814,156745431.735719
0.917818,25000000,94679598,104,Horror,746,6.4,2007,26291714.5657886,99571558.6327845
